ts,uid,iid
1970-01-01 00:00:01,10353,13835
1970-01-01 00:00:01,10353,14608
1970-01-01 00:00:01,10353,14794
1970-01-01 00:00:01,10353,15202
1970-01-01 00:00:01,10353,15856
1970-01-01 00:00:01,10354,1320
1970-01-01 00:00:01,10354,5358
1970-01-01 00:00:01,10354,9480
1970-01-01 00:00:01,10354,13184
1970-01-01 00:00:01,10355,3217
1970-01-01 00:00:01,10355,10021
1970-01-01 00:00:01,10355,15397
1970-01-01 00:00:01,10355,15689
1970-01-01 00:00:00,10356,2304
1970-01-01 00:00:00,10356,3119
1970-01-01 00:00:00,10356,6695
1970-01-01 00:00:00,10356,7520
1970-01-01 00:00:01,10357,2589
1970-01-01 00:00:01,10357,3614
1970-01-01 00:00:01,10357,13249
1970-01-01 00:00:01,10357,14342
1970-01-01 00:00:01,10357,14624
1970-01-01 00:00:01,10358,108
1970-01-01 00:00:01,10358,1276
1970-01-01 00:00:01,10358,6634
1970-01-01 00:00:01,10358,15293
1970-01-01 00:00:01,10358,16147
1970-01-01 00:00:01,10359,5983
1970-01-01 00:00:01,10359,6798
1970-01-01 00:00:01,10359,15086
1970-01-01 00:00:00,10360,13783
1970-01-01 00:00:00,10360,16737
1970-01-01 00:00:01,10360,7797
1970-01-01 00:00:01,10360,11116
1970-01-01 00:00:01,10360,13218
1970-01-01 00:00:01,10361,3028
1970-01-01 00:00:01,10361,3050
1970-01-01 00:00:01,10361,5297
1970-01-01 00:00:01,10361,8232
1970-01-01 00:00:01,10362,7315
1970-01-01 00:00:01,10362,7908
1970-01-01 00:00:01,10362,14560
1970-01-01 00:00:01,10362,16705
1970-01-01 00:00:01,10363,9789
1970-01-01 00:00:01,10363,12896
1970-01-01 00:00:01,10363,14547
1970-01-01 00:00:01,10364,2236
1970-01-01 00:00:01,10364,4014
1970-01-01 00:00:01,10364,4385
1970-01-01 00:00:01,10364,8734
1970-01-01 00:00:01,10364,11762
1970-01-01 00:00:01,10365,14754
1970-01-01 00:00:01,10365,15202
1970-01-01 00:00:01,10365,15490
1970-01-01 00:00:01,10365,17110
1970-01-01 00:00:01,10365,17694
1970-01-01 00:00:00,10366,4156
1970-01-01 00:00:00,10366,8918
1970-01-01 00:00:01,10366,1951
1970-01-01 00:00:00,10367,1794
1970-01-01 00:00:00,10367,4257
1970-01-01 00:00:00,10367,14194
1970-01-01 00:00:01,10368,4877
1970-01-01 00:00:01,10368,5524
1970-01-01 00:00:01,10368,9421
1970-01-01 00:00:01,10368,9423
1970-01-01 00:00:01,10369,12525
1970-01-01 00:00:01,10369,12769
1970-01-01 00:00:01,10369,14013
1970-01-01 00:00:01,10369,14936
1970-01-01 00:00:01,10370,11699
1970-01-01 00:00:01,10370,12356
1970-01-01 00:00:01,10370,12414
1970-01-01 00:00:01,10370,12948
1970-01-01 00:00:01,10370,13106
1970-01-01 00:00:01,10371,13533
1970-01-01 00:00:01,10371,14138
1970-01-01 00:00:01,10371,15278
1970-01-01 00:00:01,10372,3373
1970-01-01 00:00:01,10372,4048
1970-01-01 00:00:01,10372,7947
1970-01-01 00:00:01,10372,11033
1970-01-01 00:00:01,10372,15476
1970-01-01 00:00:01,10373,9209
1970-01-01 00:00:01,10373,11725
1970-01-01 00:00:01,10373,11994
1970-01-01 00:00:01,10373,14435
1970-01-01 00:00:01,10373,15879
1970-01-01 00:00:01,10374,10543
1970-01-01 00:00:01,10374,12074
1970-01-01 00:00:01,10374,12808
1970-01-01 00:00:01,10374,13267
1970-01-01 00:00:01,10374,14207
1970-01-01 00:00:01,10375,13593
1970-01-01 00:00:01,10375,13902
1970-01-01 00:00:01,10375,14562
1970-01-01 00:00:01,10375,15787
1970-01-01 00:00:01,10375,16770
1970-01-01 00:00:01,10376,1931
1970-01-01 00:00:01,10376,2330
1970-01-01 00:00:01,10376,3267
1970-01-01 00:00:01,10376,3447
1970-01-01 00:00:01,10376,3777
1970-01-01 00:00:01,10377,9312
1970-01-01 00:00:01,10377,9875
1970-01-01 00:00:01,10377,11404
1970-01-01 00:00:01,10377,14142
1970-01-01 00:00:01,10378,9136
1970-01-01 00:00:01,10378,10203
1970-01-01 00:00:01,10378,11060
1970-01-01 00:00:01,10378,11431
1970-01-01 00:00:01,10378,13479
1970-01-01 00:00:01,10379,2567
1970-01-01 00:00:01,10379,2831
1970-01-01 00:00:01,10379,3938
1970-01-01 00:00:01,10379,4538
1970-01-01 00:00:01,10379,7313
1970-01-01 00:00:01,10380,2713
1970-01-01 00:00:01,10380,4603
1970-01-01 00:00:01,10380,6247
1970-01-01 00:00:01,10381,13969
1970-01-01 00:00:01,10381,14483
1970-01-01 00:00:01,10381,14773
1970-01-01 00:00:01,10381,15230
1970-01-01 00:00:01,10381,17414
1970-01-01 00:00:00,10382,1794
1970-01-01 00:00:00,10382,7427
1970-01-01 00:00:00,10382,17250
1970-01-01 00:00:01,10383,1188
1970-01-01 00:00:01,10383,5249
1970-01-01 00:00:01,10383,7324
1970-01-01 00:00:01,10383,10998
1970-01-01 00:00:01,10383,12657
1970-01-01 00:00:01,10384,10354
1970-01-01 00:00:01,10384,11086
1970-01-01 00:00:01,10384,11795
1970-01-01 00:00:01,10384,14333
1970-01-01 00:00:01,10384,14380
1970-01-01 00:00:01,10385,17884
1970-01-01 00:00:01,10385,17985
1970-01-01 00:00:01,10385,18362
1970-01-01 00:00:01,10385,18416
1970-01-01 00:00:01,10385,18633
1970-01-01 00:00:01,10386,1734
1970-01-01 00:00:01,10386,6989
1970-01-01 00:00:01,10386,14562
1970-01-01 00:00:01,10386,14794
1970-01-01 00:00:01,10387,13485
1970-01-01 00:00:01,10387,14560
1970-01-01 00:00:01,10387,14568
1970-01-01 00:00:01,10387,17006
1970-01-01 00:00:01,10387,17861
1970-01-01 00:00:00,10388,10435
1970-01-01 00:00:00,10388,10436
1970-01-01 00:00:00,10388,10462
1970-01-01 00:00:00,10389,18055
1970-01-01 00:00:01,10389,6732
1970-01-01 00:00:01,10389,9117
1970-01-01 00:00:01,10389,9606
1970-01-01 00:00:01,10389,11601
1970-01-01 00:00:00,10390,13184
1970-01-01 00:00:00,10390,18607
1970-01-01 00:00:01,10390,13134
1970-01-01 00:00:01,10390,13779
1970-01-01 00:00:01,10390,14095
1970-01-01 00:00:00,10391,5663
1970-01-01 00:00:00,10391,7590
1970-01-01 00:00:00,10391,13867
1970-01-01 00:00:00,10391,17689
1970-01-01 00:00:00,10392,958
1970-01-01 00:00:00,10392,1749
1970-01-01 00:00:00,10392,9225
1970-01-01 00:00:01,10393,4582
1970-01-01 00:00:01,10393,14470
1970-01-01 00:00:01,10393,14754
1970-01-01 00:00:01,10394,1778
1970-01-01 00:00:01,10394,2754
1970-01-01 00:00:01,10394,5379
1970-01-01 00:00:01,10394,11493
1970-01-01 00:00:01,10394,12905
1970-01-01 00:00:01,10395,10078
1970-01-01 00:00:01,10395,12963
1970-01-01 00:00:01,10395,14160
1970-01-01 00:00:01,10396,4777
1970-01-01 00:00:01,10396,6266
1970-01-01 00:00:01,10396,7909
1970-01-01 00:00:01,10396,11077
1970-01-01 00:00:01,10396,13113
1970-01-01 00:00:01,10397,755
1970-01-01 00:00:01,10397,2831
1970-01-01 00:00:01,10397,3938
1970-01-01 00:00:01,10397,4538
1970-01-01 00:00:01,10398,16387
1970-01-01 00:00:01,10398,16582
1970-01-01 00:00:01,10398,17549
1970-01-01 00:00:01,10398,17694
1970-01-01 00:00:01,10398,17914
1970-01-01 00:00:01,10399,7293
1970-01-01 00:00:01,10399,15088
1970-01-01 00:00:01,10399,15091
1970-01-01 00:00:01,10400,16227
1970-01-01 00:00:01,10400,16362
1970-01-01 00:00:01,10400,17437
1970-01-01 00:00:01,10400,17534
1970-01-01 00:00:01,10400,17700
1970-01-01 00:00:00,10401,3614
1970-01-01 00:00:00,10401,14626
1970-01-01 00:00:01,10401,5396
1970-01-01 00:00:01,10402,2001
1970-01-01 00:00:01,10402,2948
1970-01-01 00:00:01,10402,6395
1970-01-01 00:00:01,10402,6732
1970-01-01 00:00:01,10402,7021
1970-01-01 00:00:01,10403,1480
1970-01-01 00:00:01,10403,1481
1970-01-01 00:00:01,10403,6757
1970-01-01 00:00:01,10403,8553
1970-01-01 00:00:01,10403,13052
1970-01-01 00:00:00,10404,2765
1970-01-01 00:00:00,10404,4837
1970-01-01 00:00:00,10404,8083
1970-01-01 00:00:00,10404,8084
1970-01-01 00:00:00,10404,11146
1970-01-01 00:00:01,10405,7328
1970-01-01 00:00:01,10405,14470
1970-01-01 00:00:01,10405,14754
1970-01-01 00:00:01,10405,15088
1970-01-01 00:00:01,10405,15091
1970-01-01 00:00:01,10406,4582
1970-01-01 00:00:01,10406,11404
1970-01-01 00:00:01,10406,14470
1970-01-01 00:00:01,10406,14754
1970-01-01 00:00:01,10407,15091
1970-01-01 00:00:01,10407,15254
1970-01-01 00:00:01,10407,15356
1970-01-01 00:00:01,10407,16654
1970-01-01 00:00:01,10407,17911
1970-01-01 00:00:01,10408,2486
1970-01-01 00:00:01,10408,3362
1970-01-01 00:00:01,10408,11788
1970-01-01 00:00:01,10408,11933
1970-01-01 00:00:01,10408,13076
1970-01-01 00:00:01,10409,11306
1970-01-01 00:00:01,10409,11307
1970-01-01 00:00:01,10409,11671
1970-01-01 00:00:01,10409,13146
1970-01-01 00:00:01,10409,13756
1970-01-01 00:00:01,10410,135
1970-01-01 00:00:01,10410,4213
1970-01-01 00:00:01,10410,11236
1970-01-01 00:00:01,10411,14336
1970-01-01 00:00:01,10411,14773
1970-01-01 00:00:01,10411,15230
1970-01-01 00:00:01,10411,15233
1970-01-01 00:00:01,10411,15399
1970-01-01 00:00:01,10412,3574
1970-01-01 00:00:01,10412,5082
1970-01-01 00:00:01,10412,11008
1970-01-01 00:00:01,10413,35
1970-01-01 00:00:01,10413,4487
1970-01-01 00:00:01,10413,6284
1970-01-01 00:00:01,10413,6989
1970-01-01 00:00:01,10413,14794
1970-01-01 00:00:01,10414,1705
1970-01-01 00:00:01,10414,3749
1970-01-01 00:00:01,10414,4313
1970-01-01 00:00:00,10415,6245
1970-01-01 00:00:00,10415,6498
1970-01-01 00:00:00,10415,6501
1970-01-01 00:00:00,10415,6502
1970-01-01 00:00:00,10415,11688
1970-01-01 00:00:00,10416,7716
1970-01-01 00:00:00,10416,9170
1970-01-01 00:00:00,10416,11407
1970-01-01 00:00:00,10416,15009
1970-01-01 00:00:00,10416,15733
1970-01-01 00:00:01,10417,10516
1970-01-01 00:00:01,10417,11033
1970-01-01 00:00:01,10417,11071
1970-01-01 00:00:01,10417,15202
1970-01-01 00:00:01,10418,6839
1970-01-01 00:00:01,10418,7872
1970-01-01 00:00:01,10418,7873
1970-01-01 00:00:01,10418,11503
1970-01-01 00:00:01,10418,11712
1970-01-01 00:00:01,10419,5093
1970-01-01 00:00:01,10419,11200
1970-01-01 00:00:01,10419,11600
1970-01-01 00:00:01,10419,11984
1970-01-01 00:00:01,10420,2444
1970-01-01 00:00:01,10420,11184
1970-01-01 00:00:01,10420,11830
1970-01-01 00:00:01,10420,12947
1970-01-01 00:00:01,10420,15011
1970-01-01 00:00:01,10421,4695
1970-01-01 00:00:01,10421,13894
1970-01-01 00:00:01,10421,15059
1970-01-01 00:00:01,10422,284
1970-01-01 00:00:01,10422,1975
1970-01-01 00:00:01,10422,2890
1970-01-01 00:00:01,10422,3208
1970-01-01 00:00:01,10422,6710
1970-01-01 00:00:00,10423,7786
1970-01-01 00:00:00,10423,14054
1970-01-01 00:00:00,10423,14424
1970-01-01 00:00:00,10423,15088
1970-01-01 00:00:00,10423,15091
1970-01-01 00:00:01,10424,9281
1970-01-01 00:00:01,10424,10317
1970-01-01 00:00:01,10424,11579
1970-01-01 00:00:01,10424,12748
1970-01-01 00:00:01,10424,14755
1970-01-01 00:00:01,10425,10423
1970-01-01 00:00:01,10425,12119
1970-01-01 00:00:01,10425,12331
1970-01-01 00:00:01,10425,13535
1970-01-01 00:00:01,10425,16475
1970-01-01 00:00:01,10426,572
1970-01-01 00:00:01,10426,1903
1970-01-01 00:00:01,10426,4108
1970-01-01 00:00:01,10426,5595
1970-01-01 00:00:01,10426,8957
1970-01-01 00:00:01,10427,8961
1970-01-01 00:00:01,10427,9792
1970-01-01 00:00:01,10427,10865
1970-01-01 00:00:01,10427,13039
1970-01-01 00:00:01,10427,14457
1970-01-01 00:00:00,10428,1153
1970-01-01 00:00:00,10428,1154
1970-01-01 00:00:00,10428,1294
1970-01-01 00:00:00,10428,7676
1970-01-01 00:00:00,10428,8440
1970-01-01 00:00:00,10429,615
1970-01-01 00:00:00,10429,806
1970-01-01 00:00:00,10429,807
1970-01-01 00:00:00,10429,1716
1970-01-01 00:00:00,10429,8277
1970-01-01 00:00:01,10430,10078
1970-01-01 00:00:01,10430,13206
1970-01-01 00:00:01,10430,14157
1970-01-01 00:00:01,10430,14287
1970-01-01 00:00:01,10430,15458
1970-01-01 00:00:01,10431,16264
1970-01-01 00:00:01,10431,16282
1970-01-01 00:00:01,10431,16294
1970-01-01 00:00:01,10431,16383
1970-01-01 00:00:01,10431,17421
1970-01-01 00:00:00,10432,6694
1970-01-01 00:00:01,10432,9077
1970-01-01 00:00:01,10432,12936
1970-01-01 00:00:01,10432,15207
1970-01-01 00:00:01,10433,200
1970-01-01 00:00:01,10433,400
1970-01-01 00:00:01,10433,4057
1970-01-01 00:00:01,10433,9245
1970-01-01 00:00:00,10434,4176
1970-01-01 00:00:00,10434,11102
1970-01-01 00:00:00,10434,13002
1970-01-01 00:00:00,10434,16536
1970-01-01 00:00:00,10434,17041
1970-01-01 00:00:01,10435,9732
1970-01-01 00:00:01,10435,11102
1970-01-01 00:00:01,10435,15049
1970-01-01 00:00:01,10435,15224
1970-01-01 00:00:01,10435,15329
1970-01-01 00:00:01,10436,4582
1970-01-01 00:00:01,10436,9791
1970-01-01 00:00:01,10436,14470
1970-01-01 00:00:01,10437,8501
1970-01-01 00:00:01,10437,13068
1970-01-01 00:00:01,10437,14617
1970-01-01 00:00:01,10438,5635
1970-01-01 00:00:01,10438,6275
1970-01-01 00:00:01,10438,11924
1970-01-01 00:00:00,10439,3236
1970-01-01 00:00:01,10439,10343
1970-01-01 00:00:01,10439,10423
1970-01-01 00:00:01,10440,11713
1970-01-01 00:00:01,10440,11714
1970-01-01 00:00:01,10440,11715
1970-01-01 00:00:01,10440,11716
1970-01-01 00:00:01,10440,11795
1970-01-01 00:00:01,10441,3910
1970-01-01 00:00:01,10441,5687
1970-01-01 00:00:01,10441,7087
1970-01-01 00:00:01,10442,10794
1970-01-01 00:00:01,10442,13450
1970-01-01 00:00:01,10442,14316
1970-01-01 00:00:01,10442,16750
1970-01-01 00:00:01,10442,17472
1970-01-01 00:00:01,10443,16568
1970-01-01 00:00:01,10443,16776
1970-01-01 00:00:01,10443,16857
1970-01-01 00:00:01,10443,17557
1970-01-01 00:00:01,10443,17918
1970-01-01 00:00:01,10444,13872
1970-01-01 00:00:01,10444,16147
1970-01-01 00:00:01,10444,17077
1970-01-01 00:00:01,10444,17305
1970-01-01 00:00:01,10444,17363
1970-01-01 00:00:00,10445,12133
1970-01-01 00:00:00,10445,13323
1970-01-01 00:00:00,10445,14907
1970-01-01 00:00:01,10446,2005
1970-01-01 00:00:01,10446,2367
1970-01-01 00:00:01,10446,6133
1970-01-01 00:00:01,10446,6145
1970-01-01 00:00:01,10446,9933
1970-01-01 00:00:01,10447,17429
1970-01-01 00:00:01,10447,17510
1970-01-01 00:00:01,10447,17587
1970-01-01 00:00:01,10447,17891
1970-01-01 00:00:01,10447,18227
1970-01-01 00:00:01,10448,5823
1970-01-01 00:00:01,10448,6605
1970-01-01 00:00:01,10448,15088
1970-01-01 00:00:01,10449,9209
1970-01-01 00:00:01,10449,11205
1970-01-01 00:00:01,10449,15086
1970-01-01 00:00:01,10449,15191
1970-01-01 00:00:01,10449,16700
1970-01-01 00:00:01,10450,7693
1970-01-01 00:00:01,10450,7807
1970-01-01 00:00:01,10450,8177
1970-01-01 00:00:01,10451,11962
1970-01-01 00:00:01,10451,14481
1970-01-01 00:00:01,10451,16798
1970-01-01 00:00:01,10451,17634
1970-01-01 00:00:01,10451,17865
1970-01-01 00:00:01,10452,4717
1970-01-01 00:00:01,10452,5641
1970-01-01 00:00:01,10452,9020
1970-01-01 00:00:01,10452,12756
1970-01-01 00:00:01,10453,8901
1970-01-01 00:00:01,10453,10084
1970-01-01 00:00:01,10453,11606
1970-01-01 00:00:01,10453,12377
1970-01-01 00:00:01,10453,12751
1970-01-01 00:00:01,10454,132
1970-01-01 00:00:01,10454,2587
1970-01-01 00:00:01,10454,9273
1970-01-01 00:00:01,10455,4582
1970-01-01 00:00:01,10455,4695
1970-01-01 00:00:01,10455,14470
1970-01-01 00:00:01,10456,1044
1970-01-01 00:00:01,10456,11064
1970-01-01 00:00:01,10456,12168
1970-01-01 00:00:00,10457,724
1970-01-01 00:00:00,10457,804
1970-01-01 00:00:00,10457,6985
1970-01-01 00:00:00,10457,12644
1970-01-01 00:00:00,10457,13423
1970-01-01 00:00:01,10458,1480
1970-01-01 00:00:01,10458,4116
1970-01-01 00:00:01,10458,8632
1970-01-01 00:00:01,10459,11545
1970-01-01 00:00:01,10459,11808
1970-01-01 00:00:01,10459,16194
1970-01-01 00:00:01,10459,17940
1970-01-01 00:00:01,10459,18514
1970-01-01 00:00:01,10460,3385
1970-01-01 00:00:01,10460,5303
1970-01-01 00:00:01,10460,7590
1970-01-01 00:00:01,10460,13867
1970-01-01 00:00:01,10461,678
1970-01-01 00:00:01,10461,2686
1970-01-01 00:00:01,10461,10849
1970-01-01 00:00:01,10461,12432
1970-01-01 00:00:01,10461,13504
1970-01-01 00:00:01,10462,4518
1970-01-01 00:00:01,10462,8397
1970-01-01 00:00:01,10462,13051
1970-01-01 00:00:01,10462,14038
1970-01-01 00:00:01,10462,14562
1970-01-01 00:00:01,10463,5891
1970-01-01 00:00:01,10463,5991
1970-01-01 00:00:01,10463,11747
1970-01-01 00:00:01,10464,11071
1970-01-01 00:00:01,10464,12930
1970-01-01 00:00:01,10464,13048
1970-01-01 00:00:01,10464,13249
1970-01-01 00:00:01,10464,15202
1970-01-01 00:00:01,10465,3987
1970-01-01 00:00:01,10465,4506
1970-01-01 00:00:01,10465,5979
1970-01-01 00:00:01,10465,5980
1970-01-01 00:00:01,10466,6590
1970-01-01 00:00:01,10466,8105
1970-01-01 00:00:01,10466,13163
1970-01-01 00:00:01,10466,15870
1970-01-01 00:00:01,10467,3614
1970-01-01 00:00:01,10467,7315
1970-01-01 00:00:01,10467,7908
1970-01-01 00:00:01,10468,11429
1970-01-01 00:00:01,10468,11841
1970-01-01 00:00:01,10468,11854
1970-01-01 00:00:01,10468,12203
1970-01-01 00:00:01,10468,15588
1970-01-01 00:00:00,10469,1544
1970-01-01 00:00:00,10469,3393
1970-01-01 00:00:00,10469,4771
1970-01-01 00:00:00,10469,10516
1970-01-01 00:00:01,10470,1580
1970-01-01 00:00:01,10470,1599
1970-01-01 00:00:01,10470,2309
1970-01-01 00:00:01,10471,5111
1970-01-01 00:00:01,10471,12761
1970-01-01 00:00:01,10471,13880
1970-01-01 00:00:01,10472,5473
1970-01-01 00:00:01,10472,6038
1970-01-01 00:00:01,10472,7315
1970-01-01 00:00:01,10472,7908
1970-01-01 00:00:01,10472,11179
1970-01-01 00:00:01,10473,15057
1970-01-01 00:00:01,10473,15298
1970-01-01 00:00:01,10473,17339
1970-01-01 00:00:01,10473,17701
1970-01-01 00:00:01,10473,17769
1970-01-01 00:00:01,10474,6544
1970-01-01 00:00:01,10474,8235
1970-01-01 00:00:01,10474,13427
1970-01-01 00:00:01,10474,13880
1970-01-01 00:00:01,10474,15210
1970-01-01 00:00:01,10475,11830
1970-01-01 00:00:01,10475,12982
1970-01-01 00:00:01,10475,13106
1970-01-01 00:00:01,10475,14149
1970-01-01 00:00:01,10475,15649
1970-01-01 00:00:00,10476,12321
1970-01-01 00:00:00,10476,13693
1970-01-01 00:00:01,10476,2619
1970-01-01 00:00:01,10476,7289
1970-01-01 00:00:01,10476,8404
1970-01-01 00:00:00,10477,3367
1970-01-01 00:00:00,10477,5075
1970-01-01 00:00:00,10477,8132
1970-01-01 00:00:01,10478,9812
1970-01-01 00:00:01,10478,14181
1970-01-01 00:00:01,10478,15088
1970-01-01 00:00:00,10479,4449
1970-01-01 00:00:00,10479,11034
1970-01-01 00:00:00,10479,13567
1970-01-01 00:00:00,10479,16462
1970-01-01 00:00:00,10479,17214
1970-01-01 00:00:00,10480,167
1970-01-01 00:00:00,10480,9188
1970-01-01 00:00:00,10480,13284
1970-01-01 00:00:00,10480,13358
1970-01-01 00:00:00,10480,14933
1970-01-01 00:00:01,10481,12421
1970-01-01 00:00:01,10481,13165
1970-01-01 00:00:01,10481,14157
1970-01-01 00:00:01,10481,14851
1970-01-01 00:00:01,10481,15887
1970-01-01 00:00:01,10482,8070
1970-01-01 00:00:01,10482,9281
1970-01-01 00:00:01,10482,11778
1970-01-01 00:00:01,10482,12677
1970-01-01 00:00:01,10482,14419
1970-01-01 00:00:01,10483,5024
1970-01-01 00:00:01,10483,5987
1970-01-01 00:00:01,10483,9574
1970-01-01 00:00:01,10483,10570
1970-01-01 00:00:01,10483,12074
1970-01-01 00:00:01,10484,4582
1970-01-01 00:00:01,10484,6298
1970-01-01 00:00:01,10484,14375
1970-01-01 00:00:01,10484,14470
1970-01-01 00:00:01,10485,3007
1970-01-01 00:00:01,10485,3018
1970-01-01 00:00:01,10485,5991
1970-01-01 00:00:01,10485,8999
1970-01-01 00:00:00,10486,12121
1970-01-01 00:00:00,10486,12456
1970-01-01 00:00:00,10486,12539
1970-01-01 00:00:00,10486,14626
1970-01-01 00:00:00,10486,14773
1970-01-01 00:00:00,10487,9192
1970-01-01 00:00:00,10487,12082
1970-01-01 00:00:00,10487,12711
1970-01-01 00:00:00,10487,12786
1970-01-01 00:00:00,10487,14178
1970-01-01 00:00:01,10488,11714
1970-01-01 00:00:01,10488,11715
1970-01-01 00:00:01,10488,11716
1970-01-01 00:00:01,10488,15043
1970-01-01 00:00:01,10488,15850
1970-01-01 00:00:00,10489,50
1970-01-01 00:00:00,10489,423
1970-01-01 00:00:00,10489,7883
1970-01-01 00:00:00,10489,11191
1970-01-01 00:00:01,10490,4061
1970-01-01 00:00:01,10490,7296
1970-01-01 00:00:01,10490,8124
1970-01-01 00:00:01,10490,10511
1970-01-01 00:00:01,10490,14321
1970-01-01 00:00:01,10491,14574
1970-01-01 00:00:01,10491,15324
1970-01-01 00:00:01,10491,15775
1970-01-01 00:00:01,10491,16107
1970-01-01 00:00:01,10491,16251
1970-01-01 00:00:01,10492,13858
1970-01-01 00:00:01,10492,14052
1970-01-01 00:00:01,10492,16749
1970-01-01 00:00:01,10492,17510
1970-01-01 00:00:01,10492,17609
1970-01-01 00:00:01,10493,7590
1970-01-01 00:00:01,10493,13867
1970-01-01 00:00:01,10493,16491
1970-01-01 00:00:01,10494,1390
1970-01-01 00:00:01,10494,3367
1970-01-01 00:00:01,10494,6039
1970-01-01 00:00:01,10495,7315
1970-01-01 00:00:01,10495,7908
1970-01-01 00:00:01,10495,8361
1970-01-01 00:00:01,10495,13246
1970-01-01 00:00:01,10495,16383
1970-01-01 00:00:01,10496,1711
1970-01-01 00:00:01,10496,2567
1970-01-01 00:00:01,10496,12459
1970-01-01 00:00:01,10496,15088
1970-01-01 00:00:01,10496,15091
1970-01-01 00:00:01,10497,3876
1970-01-01 00:00:01,10497,4989
1970-01-01 00:00:01,10497,15869
1970-01-01 00:00:01,10498,14409
1970-01-01 00:00:01,10498,15018
1970-01-01 00:00:01,10498,15129
1970-01-01 00:00:01,10498,16108
1970-01-01 00:00:01,10498,16727
1970-01-01 00:00:01,10499,832
1970-01-01 00:00:01,10499,9855
1970-01-01 00:00:01,10499,15254
1970-01-01 00:00:01,10500,13966
1970-01-01 00:00:01,10500,14258
1970-01-01 00:00:01,10500,14595
1970-01-01 00:00:01,10500,14828
1970-01-01 00:00:01,10500,16398
1970-01-01 00:00:01,10501,1044
1970-01-01 00:00:01,10501,2605
1970-01-01 00:00:01,10501,6435
1970-01-01 00:00:01,10501,9102
1970-01-01 00:00:01,10501,9755
1970-01-01 00:00:01,10502,1596
1970-01-01 00:00:01,10502,1920
1970-01-01 00:00:01,10502,12722
1970-01-01 00:00:01,10502,15956
1970-01-01 00:00:01,10503,1343
1970-01-01 00:00:01,10503,8414
1970-01-01 00:00:01,10503,11455
1970-01-01 00:00:01,10503,14298
1970-01-01 00:00:01,10503,14391
1970-01-01 00:00:01,10504,4879
1970-01-01 00:00:01,10504,5302
1970-01-01 00:00:01,10504,5335
1970-01-01 00:00:01,10504,10374
1970-01-01 00:00:01,10504,12608
1970-01-01 00:00:01,10505,1588
1970-01-01 00:00:01,10505,10319
1970-01-01 00:00:01,10505,11564
1970-01-01 00:00:01,10505,13125
1970-01-01 00:00:01,10506,5275
1970-01-01 00:00:01,10506,6291
1970-01-01 00:00:01,10506,13370
1970-01-01 00:00:01,10506,14608
1970-01-01 00:00:01,10506,15674
1970-01-01 00:00:00,10507,4853
1970-01-01 00:00:00,10507,5197
1970-01-01 00:00:00,10507,9563
1970-01-01 00:00:00,10507,16093
1970-01-01 00:00:00,10507,16138
1970-01-01 00:00:00,10508,401
1970-01-01 00:00:01,10508,1024
1970-01-01 00:00:01,10508,2054
1970-01-01 00:00:01,10508,2448
1970-01-01 00:00:00,10509,6986
1970-01-01 00:00:00,10509,18590
1970-01-01 00:00:01,10509,5407
1970-01-01 00:00:01,10509,12321
1970-01-01 00:00:01,10510,3229
1970-01-01 00:00:01,10510,6591
1970-01-01 00:00:01,10510,15415
1970-01-01 00:00:00,10511,6986
1970-01-01 00:00:00,10511,18590
1970-01-01 00:00:01,10511,5666
1970-01-01 00:00:01,10511,11661
1970-01-01 00:00:01,10511,11699
1970-01-01 00:00:01,10512,8313
1970-01-01 00:00:01,10512,10274
1970-01-01 00:00:01,10512,11337
1970-01-01 00:00:01,10512,13888
1970-01-01 00:00:01,10512,18486
1970-01-01 00:00:01,10513,145
1970-01-01 00:00:01,10513,5036
1970-01-01 00:00:01,10513,13952
1970-01-01 00:00:01,10514,4582
1970-01-01 00:00:01,10514,14470
1970-01-01 00:00:01,10514,14754
1970-01-01 00:00:01,10514,15088
1970-01-01 00:00:01,10514,15091
1970-01-01 00:00:01,10515,14217
1970-01-01 00:00:01,10515,14725
1970-01-01 00:00:01,10515,15524
1970-01-01 00:00:01,10515,17126
1970-01-01 00:00:01,10515,17852
1970-01-01 00:00:01,10516,757
1970-01-01 00:00:01,10516,808
1970-01-01 00:00:01,10516,7265
1970-01-01 00:00:00,10517,7293
1970-01-01 00:00:00,10517,9283
1970-01-01 00:00:00,10517,14919
1970-01-01 00:00:00,10517,15356
1970-01-01 00:00:00,10517,16654
1970-01-01 00:00:01,10518,755
1970-01-01 00:00:01,10518,2831
1970-01-01 00:00:01,10518,3938
1970-01-01 00:00:01,10518,4538
1970-01-01 00:00:01,10519,8734
1970-01-01 00:00:01,10519,12542
1970-01-01 00:00:01,10519,16853
1970-01-01 00:00:01,10520,714
1970-01-01 00:00:01,10520,758
1970-01-01 00:00:01,10520,6663
1970-01-01 00:00:01,10520,14620
1970-01-01 00:00:01,10521,7315
1970-01-01 00:00:01,10521,7908
1970-01-01 00:00:01,10521,7947
1970-01-01 00:00:00,10522,9283
1970-01-01 00:00:00,10522,14919
1970-01-01 00:00:00,10522,16654
1970-01-01 00:00:00,10522,18706
1970-01-01 00:00:01,10522,15088
1970-01-01 00:00:01,10523,8756
1970-01-01 00:00:01,10523,10399
1970-01-01 00:00:01,10523,12040
1970-01-01 00:00:01,10523,14298
1970-01-01 00:00:01,10524,7055
